"uFastC","uSlowC","uNecroC","pFastC","pSlowC","pNecroC","livingMicrobeC","uFastN","uSlowN","uNecroN","pFastN","pSlowN","pNecroN","inorganicN","CO2","livingMicrobeN"
0.00023039304888569,0.00216418779185247,0.000230203874343619,0.00902295968316229,0.000321999973795311,0.0583004667008456,0.000647098553391697,3.03747755670144e-06,0.000134230492933133,2.46647008225306e-05,0.00024715357565274,1.8466813921954e-05,0.00624647857509059,0.000242653070325524,108.811219557569,9.24426504845278e-05
